,station,network,channel,location,rate,start_time,end_time,latitude,longitude,elevation,depth,dip,azimuth
186,BHR,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1984/10/22,19:45:00",36.72747,-121.26654,175.0,0.0,-90.0,0.0
187,BHR,NC,EHZ,--,100.0,"1984/10/22,19:45:00","1987/05/01,00:00:00",36.72747,-121.26654,175.0,0.0,-90.0,0.0
188,BHR,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2019/12/19,23:36:00",36.72747,-121.26654,175.0,0.0,-90.0,0.0
189,BHR,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.72747,-121.26654,175.0,0.0,-90.0,0.0
190,BHS,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1985/07/12,17:00:00",36.35583,-121.53983,646.0,0.0,-90.0,0.0
191,BHW,NC,EHZ,01,100.0,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,-90.0,0.0
192,BHW,NC,GAN,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
193,BHW,NC,GNS,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
194,BHW,NC,GPL,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
195,BHW,NC,GST,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
196,BHW,NC,HNE,01,100.0,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,90.0
197,BHW,NC,HNN,01,100.0,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
198,BHW,NC,HNZ,01,100.0,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,-90.0,0.0
199,BHW,NC,LCE,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
200,BHW,NC,LCQ,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
201,BHW,NC,VCO,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
202,BHW,NC,VDT,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
203,BHW,NC,VEC,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
204,BHW,NC,VEI,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
205,BHW,NC,VPB,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.38445,-121.3781,206.0,0.0,0.0,0.0
206,BJC,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.547,-121.39217,173.0,0.0,-90.0,0.0
207,BJC,NC,EHZ,01,100.0,"1987/05/01,00:00:00","1987/12/17,23:45:00",36.547,-121.39217,173.0,0.0,-90.0,0.0
208,BJC,NC,EHZ,02,100.0,"1987/12/17,23:45:00","3000/01/01,00:00:00",36.54715,-121.39387,173.0,0.0,-90.0,0.0
209,BJC,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.54715,-121.39387,173.0,0.0,-90.0,0.0
210,BJF,NC,EHZ,01,100.0,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,-90.0,0.0
211,BJF,NC,GAN,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
212,BJF,NC,GNS,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
213,BJF,NC,GPL,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
214,BJF,NC,GST,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
215,BJF,NC,HNE,01,100.0,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,90.0
216,BJF,NC,HNN,01,100.0,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
217,BJF,NC,HNZ,01,100.0,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,-90.0,0.0
218,BJF,NC,LCE,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
219,BJF,NC,LCQ,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
220,BJF,NC,VCO,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
221,BJF,NC,VDT,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
222,BJF,NC,VEC,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
223,BJF,NC,VEI,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
224,BJF,NC,VPB,01,0.0167,"2019/04/19,00:00:00","3000/01/01,00:00:00",36.29283,-121.40327,722.0,0.0,0.0,0.0
225,BJO,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.61098,-121.31419,1021.0,0.0,-90.0,0.0
226,BJO,NC,EHZ,--,100.0,"1987/05/01,00:00:00","1988/06/16,22:55:00",36.61098,-121.31419,1021.0,0.0,-90.0,0.0
227,BJO,NC,EHZ,--,100.0,"1988/06/16,22:55:00","1988/06/17,16:30:00",36.61098,-121.31419,1021.0,0.0,-90.0,0.0
228,BJO,NC,EHZ,--,100.0,"1988/06/17,16:30:00","2007/05/17,20:15:00",36.61098,-121.31419,1021.0,0.0,-90.0,0.0
229,BJO,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.61098,-121.31419,1021.0,0.0,-90.0,0.0
230,BJOB,NC,EHE,--,100.0,"2007/05/16,00:00:00","2019/04/09,21:00:00",36.61087,-121.31467,1052.0,0.0,0.0,90.0
231,BJOB,NC,EHE,--,100.0,"2019/04/09,21:00:00","3000/01/01,00:00:00",36.61087,-121.31467,1052.0,0.0,0.0,90.0
232,BJOB,NC,EHN,--,100.0,"2007/05/16,00:00:00","2019/04/09,21:00:00",36.61087,-121.31467,1052.0,0.0,0.0,0.0
233,BJOB,NC,EHN,--,100.0,"2019/04/09,21:00:00","3000/01/01,00:00:00",36.61087,-121.31467,1052.0,0.0,0.0,0.0
234,BJOB,NC,EHZ,--,100.0,"2007/05/16,00:00:00","2019/04/09,21:00:00",36.61087,-121.31467,1052.0,0.0,-90.0,0.0
235,BJOB,NC,EHZ,--,100.0,"2019/04/09,21:00:00","3000/01/01,00:00:00",36.61087,-121.31467,1052.0,0.0,-90.0,0.0
236,BJOB,NC,HNE,--,100.0,"2007/05/16,00:00:00","2015/08/05,19:43:00",36.61087,-121.31467,1052.0,0.0,0.0,90.0
237,BJOB,NC,HNE,--,100.0,"2015/08/05,19:43:00","2019/04/09,21:00:00",36.61087,-121.31467,1052.0,0.0,0.0,90.0
238,BJOB,NC,HNE,--,100.0,"2019/04/09,21:00:00","3000/01/01,00:00:00",36.61087,-121.31467,1052.0,0.0,0.0,90.0
239,BJOB,NC,HNN,--,100.0,"2007/05/16,00:00:00","2015/08/05,19:43:00",36.61087,-121.31467,1052.0,0.0,0.0,0.0
240,BJOB,NC,HNN,--,100.0,"2015/08/05,19:43:00","2019/04/09,21:00:00",36.61087,-121.31467,1052.0,0.0,0.0,0.0
241,BJOB,NC,HNN,--,100.0,"2019/04/09,21:00:00","3000/01/01,00:00:00",36.61087,-121.31467,1052.0,0.0,0.0,0.0
242,BJOB,NC,HNZ,--,100.0,"2007/05/16,00:00:00","2015/08/05,19:43:00",36.61087,-121.31467,1052.0,0.0,-90.0,0.0
243,BJOB,NC,HNZ,--,100.0,"2015/08/05,19:43:00","2019/04/09,21:00:00",36.61087,-121.31467,1052.0,0.0,-90.0,0.0
244,BJOB,NC,HNZ,--,100.0,"2019/04/09,21:00:00","3000/01/01,00:00:00",36.61087,-121.31467,1052.0,0.0,-90.0,0.0
245,BKC,NC,EHZ,01,100.0,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,-90.0,0.0
246,BKC,NC,GAN,01,0.0167,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
247,BKC,NC,GNS,01,0.0167,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
248,BKC,NC,GPL,01,0.0167,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
249,BKC,NC,GST,01,0.0167,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
250,BKC,NC,HNE,01,100.0,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,90.0
251,BKC,NC,HNN,01,100.0,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
252,BKC,NC,HNZ,01,100.0,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,-90.0,0.0
253,BKC,NC,LCE,01,0.0167,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
254,BKC,NC,LCQ,01,0.0167,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
255,BKC,NC,VCO,01,0.0167,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
256,BKC,NC,VDT,01,0.0167,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
257,BKC,NC,VEC,01,0.0167,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
258,BKC,NC,VEI,01,0.0167,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
259,BKC,NC,VPB,01,0.0167,"2019/04/22,00:00:00","3000/01/01,00:00:00",36.5802,-121.62623,125.0,0.0,0.0,0.0
260,BLR,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1986/11/17,21:05:00",36.667,-121.27331,189.0,0.0,-90.0,0.0
261,BLR,NC,EHZ,02,100.0,"1986/11/17,21:05:00","1987/05/01,00:00:00",36.66645,-121.27332,189.0,0.0,-90.0,0.0
262,BLR,NC,EHZ,02,100.0,"1987/05/01,00:00:00","1987/11/30,19:15:00",36.66645,-121.27332,189.0,0.0,-90.0,0.0
263,BLR,NC,EHZ,02,100.0,"1987/11/30,19:15:00","1988/05/25,19:00:00",36.66645,-121.27332,189.0,0.0,-90.0,0.0
264,BLR,NC,EHZ,02,100.0,"1988/05/25,19:00:00","1989/02/07,22:35:00",36.66645,-121.27332,189.0,0.0,-90.0,0.0
265,BLR,NC,EHZ,02,100.0,"1989/02/07,22:35:00","2020/06/01,18:40:00",36.66645,-121.27332,189.0,0.0,-90.0,0.0
266,BLR,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.66645,-121.27332,189.0,0.0,-90.0,0.0
267,BMS,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1984/05/14,21:10:00",36.66308,-120.79292,780.0,0.0,-90.0,0.0
268,BMS,NC,EHZ,--,100.0,"1984/05/14,21:10:00","1985/03/11,21:45:00",36.66308,-120.79292,780.0,0.0,-90.0,0.0
269,BMS,NC,EHZ,--,100.0,"1985/03/11,21:45:00","1986/10/17,22:30:00",36.66308,-120.79292,780.0,0.0,-90.0,0.0
270,BMS,NC,EHZ,--,100.0,"1986/10/17,22:30:00","1987/05/01,00:00:00",36.66308,-120.79292,780.0,0.0,-90.0,0.0
271,BMS,NC,EHZ,--,100.0,"1987/05/01,00:00:00","3000/01/01,00:00:00",36.66308,-120.79292,780.0,0.0,-90.0,0.0
272,BMS,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.66308,-120.79292,780.0,0.0,-90.0,0.0
273,BPC,NC,EHN,--,100.0,"2014/04/18,16:02:00","2019/05/31,20:38:00",36.5734,-121.62686,173.0,0.0,0.0,0.0
274,BPC,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.5734,-121.62686,173.0,0.0,-90.0,0.0
275,BPC,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2019/05/31,20:38:00",36.5734,-121.62686,173.0,0.0,-90.0,0.0
276,BPC,NC,ELN,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.5734,-121.62686,173.0,0.0,0.0,0.0
277,BPC,NC,ELN,--,100.0,"1987/05/01,00:00:00","2014/04/15,18:36:00",36.5734,-121.62686,173.0,0.0,0.0,0.0
278,BPC,NC,ELN,--,100.0,"2014/04/15,18:36:00","2014/04/18,16:02:00",36.5734,-121.62686,173.0,0.0,0.0,0.0
279,BPC,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.5734,-121.62686,173.0,0.0,-90.0,0.0
280,BPC,NC,SLN,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.5734,-121.62686,173.0,0.0,0.0,0.0
281,BPE,NC,HNE,01,100.0,"2019/06/27,01:00:00","3000/01/01,00:00:00",36.40592,-121.49165,1354.3,0.0,0.0,90.0
282,BPE,NC,HNE,20,200.0,"2019/06/27,01:00:00","3000/01/01,00:00:00",36.40592,-121.49165,1354.3,0.0,0.0,90.0
283,BPE,NC,HNN,01,100.0,"2019/06/27,01:00:00","3000/01/01,00:00:00",36.40592,-121.49165,1354.3,0.0,0.0,0.0
284,BPE,NC,HNN,20,200.0,"2019/06/27,01:00:00","3000/01/01,00:00:00",36.40592,-121.49165,1354.3,0.0,0.0,0.0
285,BPE,NC,HNZ,01,100.0,"2019/06/27,01:00:00","3000/01/01,00:00:00",36.40592,-121.49165,1354.3,0.0,-90.0,0.0
286,BPE,NC,HNZ,20,200.0,"2019/06/27,01:00:00","3000/01/01,00:00:00",36.40592,-121.49165,1354.3,0.0,-90.0,0.0
287,BPF,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.23033,-121.772,349.0,0.0,-90.0,0.0
288,BPF,NC,EHZ,--,100.0,"1987/05/01,00:00:00","1990/09/13,23:22:00",36.23033,-121.772,349.0,0.0,-90.0,0.0
289,BPF,NC,EHZ,--,100.0,"1990/09/13,23:22:00","1991/12/16,20:00:00",36.23033,-121.772,349.0,0.0,-90.0,0.0
290,BPF,NC,ELN,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.23033,-121.772,349.0,0.0,0.0,0.0
291,BPF,NC,ELN,--,100.0,"1987/05/01,00:00:00","1991/12/16,20:00:00",36.23033,-121.772,349.0,0.0,0.0,0.0
292,BPI,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.49006,-121.16958,301.0,0.0,-90.0,0.0
293,BPI,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2007/03/22,23:00:00",36.49006,-121.16958,301.0,0.0,-90.0,0.0
294,BPI,NC,EHZ,--,100.0,"2007/03/22,23:00:00","2020/06/01,18:40:00",36.49006,-121.16958,301.0,0.0,-90.0,0.0
295,BPI,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.49006,-121.16958,301.0,0.0,-90.0,0.0
296,BPO,NC,EHZ,--,100.0,"1991/12/17,02:00:00","2004/01/23,01:00:00",36.22838,-121.7677,330.0,0.0,-90.0,0.0
297,BPO,NC,EHZ,--,100.0,"2011/07/08,17:04:00","2019/12/06,22:27:00",36.22838,-121.7677,330.0,0.0,-90.0,0.0
298,BPO,NC,ELE,--,100.0,"1998/05/21,22:20:00","2004/01/23,01:00:00",36.22838,-121.7677,330.0,0.0,0.0,90.0
299,BPO,NC,ELE,--,100.0,"2011/07/08,17:04:00","2019/12/06,22:27:00",36.22838,-121.7677,330.0,0.0,0.0,90.0
300,BPO,NC,ELN,--,100.0,"1991/12/17,02:00:00","2004/01/23,01:00:00",36.22838,-121.7677,330.0,0.0,0.0,0.0
301,BPO,NC,ELN,--,100.0,"2011/07/08,17:04:00","2019/12/06,22:27:00",36.22838,-121.7677,330.0,0.0,0.0,0.0
302,BPO,NC,ELZ,--,100.0,"1998/05/21,20:30:00","2004/01/23,01:00:00",36.22838,-121.7677,330.0,0.0,-90.0,0.0
303,BPO,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2004/01/22,22:00:00",36.22838,-121.7677,330.0,0.0,-90.0,0.0
304,BPO,NC,SHZ,--,50.0,"2004/01/22,22:00:00","2011/07/08,17:04:00",36.22838,-121.7677,330.0,0.0,-90.0,0.0
305,BPO,NC,SLE,--,20.0,"1998/05/21,22:20:00","2004/01/22,22:00:00",36.22838,-121.7677,330.0,0.0,0.0,90.0
306,BPO,NC,SLE,--,50.0,"2004/01/22,22:00:00","2011/07/08,17:04:00",36.22838,-121.7677,330.0,0.0,0.0,90.0
307,BPO,NC,SLN,--,20.0,"1994/11/28,00:00:00","2004/01/22,22:00:00",36.22838,-121.7677,330.0,0.0,0.0,0.0
308,BPO,NC,SLN,--,50.0,"2004/01/22,22:00:00","2011/07/08,17:04:00",36.22838,-121.7677,330.0,0.0,0.0,0.0
309,BPO,NC,SLZ,--,20.0,"1998/05/21,20:30:00","2004/01/22,22:00:00",36.22838,-121.7677,330.0,0.0,-90.0,0.0
310,BPO,NC,SLZ,--,50.0,"2004/01/22,22:00:00","2007/04/25,00:10:00",36.22838,-121.7677,330.0,0.0,-90.0,0.0
311,BPOB,NC,EHZ,01,100.0,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,-90.0,0.0
312,BPOB,NC,HNE,01,100.0,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,90.0
313,BPOB,NC,HNN,01,100.0,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
314,BPOB,NC,HNZ,01,100.0,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,-90.0,0.0
315,BPOB,NC,LCE,01,1.0,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
316,BPOB,NC,LCL,01,1.0,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
317,BPOB,NC,LCQ,01,1.0,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
318,BPOB,NC,LOG,01,1.0,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
319,BPOB,NC,OCF,01,1.0,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
320,BPOB,NC,VCO,01,0.1,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
321,BPOB,NC,VEA,01,0.1,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
322,BPOB,NC,VEC,01,0.1,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
323,BPOB,NC,VEP,01,0.1,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
324,BPOB,NC,VFP,01,0.1,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
325,BPOB,NC,VKI,01,0.1,"2019/11/27,00:00:00","3000/01/01,00:00:00",36.22789,-121.76717,340.0,0.0,0.0,0.0
326,BPP,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/03/25,22:00:00",36.16867,-121.378,1591.0,0.0,-90.0,0.0
327,BPR,NC,EHZ,--,100.0,"1984/02/05,00:00:00","1987/05/01,00:00:00",36.40713,-121.73056,711.0,0.0,-90.0,0.0
328,BPR,NC,EHZ,--,100.0,"1987/05/01,00:00:00","1991/11/20,22:38:00",36.40713,-121.73056,711.0,0.0,-90.0,0.0
329,BPR,NC,EHZ,--,100.0,"1991/11/20,22:38:00","2017/06/22,19:03:00",36.40713,-121.73056,711.0,0.0,-90.0,0.0
330,BPR,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.40713,-121.73056,711.0,0.0,-90.0,0.0
331,BPRB,NC,EHZ,01,100.0,"2017/07/05,19:03:00","3000/01/01,00:00:00",36.40721,-121.73067,738.0,0.0,-90.0,0.0
332,BPRB,NC,HNE,01,100.0,"2017/07/05,19:03:00","3000/01/01,00:00:00",36.40721,-121.73067,738.0,0.0,0.0,90.0
333,BPRB,NC,HNN,01,100.0,"2017/07/05,19:03:00","3000/01/01,00:00:00",36.40721,-121.73067,738.0,0.0,0.0,0.0
334,BPRB,NC,HNZ,01,100.0,"2017/07/05,19:03:00","3000/01/01,00:00:00",36.40721,-121.73067,738.0,0.0,-90.0,0.0
335,BPS,NC,HNE,01,100.0,"2018/12/07,19:45:00","3000/01/01,00:00:00",36.30537,-121.8991,102.0,0.0,0.0,90.0
336,BPS,NC,HNE,20,200.0,"2018/12/07,19:45:00","3000/01/01,00:00:00",36.30537,-121.8991,102.0,0.0,0.0,90.0
337,BPS,NC,HNN,01,100.0,"2018/12/07,19:45:00","3000/01/01,00:00:00",36.30537,-121.8991,102.0,0.0,0.0,0.0
338,BPS,NC,HNN,20,200.0,"2018/12/07,19:45:00","3000/01/01,00:00:00",36.30537,-121.8991,102.0,0.0,0.0,0.0
339,BPS,NC,HNZ,01,100.0,"2018/12/07,19:45:00","3000/01/01,00:00:00",36.30537,-121.8991,102.0,0.0,-90.0,0.0
340,BPS,NC,HNZ,20,200.0,"2018/12/07,19:45:00","3000/01/01,00:00:00",36.30537,-121.8991,102.0,0.0,-90.0,0.0
341,BPV,NC,EHZ,01,100.0,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,-90.0,0.0
342,BPV,NC,HNE,01,100.0,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,90.0
343,BPV,NC,HNN,01,100.0,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
344,BPV,NC,HNZ,01,100.0,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,-90.0,0.0
345,BPV,NC,LCE,01,1.0,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
346,BPV,NC,LCL,01,1.0,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
347,BPV,NC,LCQ,01,1.0,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
348,BPV,NC,LOG,01,1.0,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
349,BPV,NC,OCF,01,1.0,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
350,BPV,NC,VCO,01,0.1,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
351,BPV,NC,VEA,01,0.1,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
352,BPV,NC,VEC,01,0.1,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
353,BPV,NC,VEP,01,0.1,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
354,BPV,NC,VFP,01,0.1,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
355,BPV,NC,VKI,01,0.1,"2019/03/14,00:00:00","3000/01/01,00:00:00",36.70522,-121.25906,381.0,0.0,0.0,0.0
356,BRM,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.84505,-120.82465,343.0,0.0,-90.0,0.0
357,BRM,NC,EHZ,--,100.0,"1987/05/01,00:00:00","3000/01/01,00:00:00",36.84505,-120.82465,343.0,0.0,-90.0,0.0
358,BRM,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.84505,-120.82465,343.0,0.0,-90.0,0.0
359,BRV,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.42468,-121.01897,525.0,0.0,-90.0,0.0
360,BRV,NC,EHZ,01,100.0,"1987/05/01,00:00:00","1993/01/29,17:30:00",36.42468,-121.01897,525.0,0.0,-90.0,0.0
361,BRV,NC,EHZ,02,100.0,"1993/01/29,17:30:00","3000/01/01,00:00:00",36.42469,-121.01911,525.0,0.0,-90.0,0.0
362,BRV,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",36.42469,-121.01911,525.0,0.0,-90.0,0.0
363,BSC,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.64167,-121.25983,323.0,0.0,-90.0,0.0
364,BSC,NC,EHZ,--,100.0,"1987/05/01,00:00:00","1988/06/16,23:15:00",36.64167,-121.25983,323.0,0.0,-90.0,0.0
365,BSC,NC,EHZ,--,100.0,"1988/06/16,23:15:00","1988/07/28,23:45:00",36.64167,-121.25983,323.0,0.0,-90.0,0.0
366,BSC,NC,EHZ,--,100.0,"1988/07/28,23:45:00","1991/02/14,18:32:00",36.64167,-121.25983,323.0,0.0,-90.0,0.0
367,BSC,NC,ELE,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.64167,-121.25983,323.0,0.0,0.0,90.0
368,BSC,NC,ELE,--,100.0,"1987/05/01,00:00:00","1991/02/14,18:32:00",36.64167,-121.25983,323.0,0.0,0.0,90.0
369,BSC,NC,ELN,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.64167,-121.25983,323.0,0.0,0.0,0.0
370,BSC,NC,ELN,--,100.0,"1987/05/01,00:00:00","1991/02/14,18:32:00",36.64167,-121.25983,323.0,0.0,0.0,0.0
371,BSC,NC,ELZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",36.64167,-121.25983,323.0,0.0,-90.0,0.0
372,BSC,NC,ELZ,--,100.0,"1987/05/01,00:00:00","1988/01/22,20:30:00",36.64167,-121.25983,323.0,0.0,-90.0,0.0
